% measured lake level data
% date  lake level (m)	delta h (m) 
1/26/91	74.160	0.130
12/9/92	74.161	0.131
11/25/93	74.040	0.010
1/22/94	74.090	0.060
12/3/94	74.040	0.010
1/23/95	74.030	0.000
1/24/95	74.040	0.010
1/25/95	74.040	0.010
1/25/95	74.040	0.010
11/20/95	73.980	-0.050
1/25/96	74.030	0.000
11/23/96	73.895	-0.135
11/24/96	73.895	-0.135
11/25/96	73.895	-0.135
11/26/96	73.895	-0.135
11/27/96	73.895	-0.135
11/28/96	73.895	-0.135
11/29/96	73.895	-0.135
11/30/96	73.895	-0.135
12/1/96	73.895	-0.135
12/2/96	73.895	-0.135
12/3/96	73.895	-0.135
12/4/96	73.895	-0.135
12/5/96	73.895	-0.135
12/6/96	73.895	-0.135
12/7/96	73.895	-0.135
12/8/96	73.895	-0.135
12/9/96	73.895	-0.135
12/10/96	73.895	-0.135
12/11/96	73.895	-0.135
12/12/96	73.905	-0.125
12/13/96	73.902	-0.128
12/14/96	73.904	-0.126
12/15/96	73.905	-0.125
12/16/96	73.915	-0.115
12/17/96	73.924	-0.106
12/18/96	73.925	-0.105
12/19/96	73.934	-0.096
12/20/96	73.935	-0.095
12/21/96	73.935	-0.095
12/22/96	73.935	-0.095
12/23/96	73.935	-0.095
12/24/96	73.935	-0.095
12/25/96	73.936	-0.094
12/26/96	73.944	-0.086
12/27/96	73.945	-0.085
12/28/96	73.945	-0.085
12/29/96	73.945	-0.085
12/30/96	73.945	-0.085
12/31/96	73.945	-0.085
1/1/97	73.946	-0.084
1/2/97	73.945	-0.085
1/3/97	73.952	-0.078
1/4/97	73.954	-0.076
1/5/97	73.955	-0.075
1/6/97	73.957	-0.073
1/7/97	73.965	-0.065
1/8/97	73.965	-0.065
1/9/97	73.966	-0.064
1/10/97	73.975	-0.055
1/11/97	73.975	-0.055
1/12/97	73.975	-0.055
1/13/97	73.975	-0.055
1/14/97	73.975	-0.055
1/15/97	73.974	-0.056
1/16/97	73.970	-0.060
1/17/97	73.970	-0.060
1/18/97	73.971	-0.059
1/19/97	73.973	-0.057
1/20/97	73.969	-0.061
1/21/97	73.966	-0.064
1/22/97	73.965	-0.065
1/23/97	73.965	-0.065
1/24/97	73.965	-0.065
1/25/97	73.965	-0.065
1/26/97	73.965	-0.065
1/27/97	73.965	-0.065
1/28/97	73.965	-0.065
1/29/97	73.965	-0.065
1/30/97	73.963	-0.067
1/31/97	73.962	-0.068
2/1/97	73.961	-0.069
2/2/97	73.960	-0.070
2/3/97	73.960	-0.070
2/4/97	73.959	-0.071
2/5/97	73.956	-0.074
2/6/97	73.955	-0.075
2/7/97	73.955	-0.075
2/8/97	73.955	-0.075
2/9/97	73.954	-0.076
2/10/97	73.954	-0.076
2/11/97	73.954	-0.076
2/12/97	73.955	-0.075
2/13/97	73.955	-0.075
2/14/97	73.954	-0.076
2/15/97	73.954	-0.076
2/16/97	73.954	-0.076
2/17/97	73.953	-0.077
2/18/97	73.953	-0.077
2/19/97	73.953	-0.077
2/20/97	73.951	-0.079
2/21/97	73.949	-0.081
2/22/97	73.949	-0.081
2/23/97	73.949	-0.081
2/24/97	73.949	-0.081
2/25/97	73.949	-0.081
2/26/97	73.949	-0.081
2/27/97	73.949	-0.081
2/28/97	73.948	-0.082
3/1/97	73.948	-0.082
3/2/97	73.949	-0.081
3/3/97	73.948	-0.082
3/4/97	73.948	-0.082
3/5/97	73.948	-0.082
3/6/97	73.949	-0.081
3/7/97	73.948	-0.082
3/8/97	73.948	-0.082
3/9/97	73.948	-0.082
3/10/97	73.948	-0.082
3/11/97	73.949	-0.081
3/12/97	73.950	-0.080
3/13/97	73.950	-0.080
3/14/97	73.950	-0.080
3/15/97	73.949	-0.081
3/16/97	73.949	-0.081
3/17/97	73.949	-0.081
3/18/97	73.950	-0.080
3/19/97	73.950	-0.080
3/20/97	73.949	-0.081
3/21/97	73.948	-0.082
3/22/97	73.948	-0.082
3/23/97	73.949	-0.081
3/24/97	73.949	-0.081
3/25/97	73.948	-0.082
3/26/97	73.950	-0.080
3/27/97	73.949	-0.081
3/28/97	73.950	-0.080
3/29/97	73.951	-0.079
3/30/97	73.951	-0.079
3/31/97	73.950	-0.080
4/1/97	73.951	-0.079
4/2/97	73.950	-0.080
4/3/97	73.950	-0.080
4/4/97	73.950	-0.080
4/5/97	73.950	-0.080
4/6/97	73.947	-0.083
4/7/97	73.948	-0.082
4/8/97	73.948	-0.082
4/9/97	73.946	-0.084
4/10/97	73.948	-0.082
4/11/97	73.947	-0.083
4/12/97	73.948	-0.082
4/13/97	73.949	-0.081
4/14/97	73.949	-0.081
4/15/97	73.950	-0.080
4/16/97	73.949	-0.081
4/17/97	73.948	-0.082
4/18/97	73.949	-0.081
4/19/97	73.949	-0.081
4/20/97	73.949	-0.081
4/21/97	73.948	-0.082
4/22/97	73.949	-0.081
4/23/97	73.949	-0.081
4/24/97	73.950	-0.080
4/25/97	73.948	-0.082
4/26/97	73.949	-0.081
4/27/97	73.950	-0.080
4/28/97	73.949	-0.081
4/29/97	73.950	-0.080
4/30/97	73.950	-0.080
5/1/97	73.950	-0.080
5/2/97	73.951	-0.079
5/3/97	73.949	-0.081
5/4/97	73.948	-0.082
5/5/97	73.946	-0.084
5/6/97	73.947	-0.083
5/7/97	73.948	-0.082
5/8/97	73.946	-0.084
5/9/97	73.947	-0.083
5/10/97	73.947	-0.083
5/11/97	73.947	-0.083
5/12/97	73.947	-0.083
5/13/97	73.947	-0.083
5/14/97	73.947	-0.083
5/15/97	73.948	-0.082
5/16/97	73.947	-0.083
5/17/97	73.944	-0.086
5/18/97	73.941	-0.089
5/19/97	73.941	-0.089
5/20/97	73.941	-0.089
5/21/97	73.941	-0.089
5/22/97	73.941	-0.089
5/23/97	73.941	-0.089
5/24/97	73.941	-0.089
5/25/97	73.942	-0.088
5/26/97	73.941	-0.089
5/27/97	73.941	-0.089
5/28/97	73.940	-0.090
5/29/97	73.937	-0.093
5/30/97	73.936	-0.094
5/31/97	73.936	-0.094
6/1/97	73.936	-0.094
6/2/97	73.938	-0.092
6/3/97	73.938	-0.092
